3599f5cdc72e5526de48df98c212322a835869cd,TestApplicationHistoryManagerOnTimelineStore.java,35.885,35.995,35.123,35.648,34.669,35.213,35.269,35.92,33.941,34.925,34.848,34.839,35.778,35.195,34.366,35.408,35.351,35.281,35.906,34.415,35.199,34.393,35.613,34.439,35.413,34.758,34.467,34.568,35.329,35.302
ee950eac81d01d30b473d0a0aa74d7a94e22a8e6,TestApplicationHistoryManagerOnTimelineStore.java,36.267,36.109,35.181,34.825,35.101,34.969,35.333,34.963,34.878,35.016,35.225,35.108,35.034,34.977,35.028,35.465,35.602,35.299,35.628,34.924,35.886,34.965,35.135,36.213,35.915,35.813,35.12,35.232,35.013,35.38
a74d09e3824c152fa0348a9f36e5b2c8af27a181,TestApplicationHistoryManagerOnTimelineStore.java,44.553,44.675,44.424,44.004,44.263,45.141,44.96,43.949,44.904,44.797,44.201,45.079,44.91,44.182,44.126,44.577,44.771,44.641,44.084,44.898,44.551,44.985,44.262,44.011,44.55,44.118,44.699,44.194,44.626,45.115
